,num,harold_LOC,kilby_LOC,harold_avg_numbugs_LOC,kilby_avg_numbugs_LOC,harold_CC,kilby_CC,harold_avg_bfs_CC,harold_avg_bfs_LOC,harold_avg_bfs_churn,harold_avg_exp_CC,harold_avg_exp_LOC,harold_avg_exp_churn,harold_avg_numbugs_CC,harold_avg_numbugs_churn,harold_churn,kilby_avg_bfs_CC,kilby_avg_bfs_LOC,kilby_avg_bfs_churn,kilby_avg_exp_CC,kilby_avg_exp_LOC,kilby_avg_exp_churn,kilby_avg_numbugs_CC,kilby_avg_numbugs_churn,kilby_churn
185,185.0,48.0,50.0,0.010416666666666666,0.006666666666666662,0.0,0.0,,0.0008066142367412786,0.004592201506902055,,0.049747833739507204,0.038808064397016506,,0.045454545454545456,11.0,,0.00011329305135951664,,,0.004824636441402915,,,,0.0
186,186.0,51.0,14.0,0.008823529411764706,0.014285714285714263,0.0,0.0,,0.0019216397992953983,0.0013107481347045778,,0.008227011356939212,0.021797996209044133,,0.041666666666666664,6.0,,0.00018882175226586143,0.00047068610709750876,,0.008768177929854572,0.017675828467289018,,0.01449275362318841,23.0
187,187.0,55.0,60.0,0.004545454545454545,0.014444444444444428,130.0,121.0,0.0015542835869514636,0.00037397569158004727,0.010359951603145793,0.03495177987460477,0.02080348571006573,0.124746141348497,0.012307692307692308,0.08750000000000001,4.0,0.0002902549249706624,0.00048044645854313536,,0.0017797934237781812,0.007609780439121749,,0.007162534435261709,,0.0
188,188.0,112.0,13.0,0.010714285714285714,0.025641025641025668,0.0,0.0,,0.0030275041050903126,0.0028735632183908,,0.04538992688870836,0.0192255618738221,,0.0375,4.0,,0.0006778216748005271,,,0.005971573336842796,,,,0.0
189,189.0,39.0,54.0,0.012820512820512824,0.013580246913580231,0.0,0.0,,0.0020165355918531948,0.0025710828796128298,,0.057083046928700865,0.06686395110440702,,0.041666666666666664,12.0,,0.0008625191152885016,0.0012722989497913981,,0.01660171720051961,0.0022531467676891142,,0.01666666666666667,28.0
190,190.0,58.0,26.0,0.005172413793103448,0.002564102564102565,144.0,83.0,0.004066680110237282,0.002430273066733421,,0.059025615278150104,0.026954536541639814,,0.01597222222222222,,0.0,0.0007704534148679304,1.9366333565729343e-05,,0.013297844929761823,4.935184575903153e-05,,0.009638554216867459,,0.0
191,191.0,59.0,41.0,0.005932203389830508,0.011382113821138212,0.0,0.0,,0.0006357213899740585,0.01935874168179066,,0.02314502471464564,0.03416373318891595,,0.03888888888888889,9.0,,0.00032851914621865246,,,0.011313609714369172,,,,0.0
192,192.0,89.0,33.0,0.014044943820224719,0.004040404040404042,0.0,0.0,,0.0015565842152844337,0.004623628035606257,,0.030029786081776033,0.025937101079261858,,0.02142857142857143,7.0,,0.0002670206597699045,0.0,,0.015624594965912347,0.0,,0.0,18.0
193,193.0,57.0,60.0,0.011403508771929825,0.012222222222222223,0.0,106.0,,0.000822534254571698,0.004839685420447668,,0.039594823777559233,0.06706742485783915,,0.034999999999999996,10.0,9.619221341845754e-05,0.0003965256797583083,,0.0008715722194425169,0.014553036783575715,,0.0018867924528301857,,0.0
194,194.0,49.0,27.0,0.006122448979591837,0.0074074074074073955,120.0,0.0,0.0023164952611413633,0.0034260528167709917,0.0,0.01408971928874222,0.027014705150947456,0.0,0.010000000000000002,0.0,5.0,,0.0008765059117526382,,,0.006447422615087296,,,,0.0
195,195.0,49.0,60.0,0.00816326530612245,0.004444444444444446,0.0,84.0,,0.0012346136276652215,0.002969806962547432,,0.004838165973126206,0.07261895970260689,,0.05,11.0,0.0011344290989306095,0.0002496643168848607,0.00031196637330881436,0.010216811275408378,0.0005560307955517545,0.0071316993342507365,0.013492063492063484,0.014492753623188408,23.0
196,196.0,116.0,33.0,0.0073275862068965525,0.004040404040404042,0.0,0.0,,0.0008292133425120469,0.0022181891510385213,,0.025839892807452587,0.014441736618828412,,0.01666666666666667,9.0,,8.010619793097124e-05,,,0.0017432667133265936,,,,0.0
197,197.0,33.0,80.0,0.006060606060606061,0.002500000000000001,0.0,0.0,,0.0011549249298795576,0.00937689050211737,,0.010215887551387148,0.07537426018335858,,0.021428571428571432,7.0,,0.0001542044310171198,,,0.0030474764756201886,,,,0.0
198,198.0,51.0,37.0,0.0058823529411764705,0.003603603603603605,126.0,75.0,0.0023718299580368545,0.0013937819531926515,0.004580416558637986,0.01923265379804779,0.017346012328570755,0.18904491122200298,0.012301587301587301,0.021428571428571432,7.0,7.888553205773747e-05,0.0002925886611687216,,0.005708582834331342,0.006427299840473507,,0.005333333333333336,,0.0
199,199.0,43.0,57.0,0.011627906976744186,0.009356725146198813,0.0,0.0,,0.00037282460361006775,,,0.06593240511590123,,,,0.0,,0.00017446688221056162,0.0002769385699899297,,0.013878258520552867,0.0035500427715996585,,0.01777777777777776,15.0
